Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Element Type","Temperature Range","Length - Lead Wire","Conductor Type","Terminal Type"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DFR0198_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_DFR0198.jpg,1738-1311-ND,DFR0198,DFRobot,WATERPROOF DS18B20 DIGITAL TEMPE,15,0,"6.97000","0","1","-","-","Active","IC","-55°C ~ 125°C","-","-","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/240-080_Web.pdf,"//media.digikey.com/photos/Digilent,%20Inc/240-080.JPG",1286-1099-ND,240-080,"Digilent, Inc.",THERMOCOUPLE WIRE K-TYPE 1M,1009,0,"9.99000","0","1","-","-","Active","K - Type","-73°C ~ 482°C","3.281' (1m)","-","Wire Terminal"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-11050_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-11050.jpg,1568-1228-ND,SEN-11050,SparkFun Electronics,TEMP SENSOR WTRPRF DS18B20 11050,575,0,"11.95000","0","1","-","-","Active","IC","-55°C ~ 125°C","-","-","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/photos/Omron%20Auto/E52-CA1GTY.jpg,Z3794-ND,E52-CA1GTY 2M,Omron Automation and Safety,TEMPERATURE SENSOR,117,0,"85.68000","0","1","-","E52","Active","K - Type","0 ~ 300°C","6.562' (2m)","Grounded","Exposed Lead Wires, Crimping Terminals"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/11014_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_11014.jpg,1890-1026-ND,11014,"Makeblock Co., LTD.",ME TEMPERATURE SENSOR-WATERPROOF,173,0,"9.09000","0","1","-","-","Active","IC","-55°C ~ 125°C","17.72"" (450.00mm)","3 Conductor System","Connector"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/381_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_381.jpg,1528-1592-ND,381,Adafruit Industries LLC,WATERPROOF DS18B20 DIGITAL TEMPE,947,0,"9.95000","0","1","-","-","Active","-","-","-","-","-"
http://sensing.honeywell.com/index.php?ci_id=54956,//media.digikey.com/Photos/Honeywell%20Photos/ES120-0030.jpg,480-6673-ND,ES120-0030,Honeywell Sensing and Productivity Solutions,TEMP PROBE IMMERSION NTC,154,0,"11.00000","0","1","-","-","Active","Thermistor","-40°C ~ 150°C","-","-","Connector"
https://radiobridge.com/documents/Wireless%20External%20Probe%20Temperature%20Sensor%20User%20Guide.pdf,//media.digikey.com/photos/Radio-Bridge-Inc/RBS301-TEMP-EXT-US.jpg,2027-1010-ND,RBS301-TEMP-EXT-US,Radio Bridge Inc.,LORA THERMISTOR TEMP SENSOR,98,0,"69.00000","0","1","-","-","Active","-","-30°C ~ 70°C","-","-","-"
https://radiobridge.com/documents/Wireless%20Thermocouple%20Temperature%20Sensor%20Product%20Brief.pdf,//media.digikey.com/Photos/Radio-Bridge-Inc/RBS306-TEMP-TC-US.jpg,2027-RBS306-TEMP-TC-US-ND,RBS306-TEMP-TC-US,Radio Bridge Inc.,TEMP SENSOR LORA THERMOCOUPLE K,34,0,"129.00000","0","1","-","-","Active","K - Type","-40°C ~ 70°C","-","-","-"
http://sensing.honeywell.com/honeywell-sensing-temperature-probes-ltp-series-datasheet-32309592-e-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_LTPCTxA.jpg,480-6468-ND,LTPCTGA20UEBITX01,Honeywell Sensing and Productivity Solutions,TEMP PROBE,113,0,"11.23000","0","1","-","LTP","Active","Thermistor","-40 ~ 150°C","-","Non-Grounded","Connector"
http://sensing.honeywell.com/honeywell-sensing-temperature-probes-ltp-series-datasheet-32309592-e-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_LTPCTxA.jpg,480-6447-ND,LTPCTAA20UEBITX01,Honeywell Sensing and Productivity Solutions,TEMP PROBE,116,0,"12.85000","0","1","-","LTP","Active","Thermistor","-40 ~ 150°C","-","Non-Grounded","Connector"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/642_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_642.jpg,1528-2149-ND,642,Adafruit Industries LLC,HIGH TEMP WATERPROOF DS18B20 DIG,101,0,"14.95000","0","1","-","-","Active","-","-55°C ~ 125°C","35.43"" (900.00mm)","-","Wire to Board"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-72-6-ND,A8B-72-6,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"55.56000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-58-24-ND,A8B-58-24,Nanmac,THERMOCOUPLE J TYP INCONEL .125"",50,0,"56.53000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-24-18-ND,A8B-24-18,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"56.76000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-60-6-ND,A8B-60-6,Nanmac,THERMOCOUPLE J TYP INCONEL .25""D,50,0,"57.23000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-12-18-ND,A8B-12-18,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"57.42000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-24-24-ND,A8B-24-24,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"58.95000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-72-12-ND,A8B-72-12,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"59.72000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-12-24-ND,A8B-12-24,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"59.76000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-60-12-ND,A8B-60-12,Nanmac,THERMOCOUPLE J TYP INCONEL .25""D,50,0,"62.13000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-72-18-ND,A8B-72-18,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"63.88000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-60-18-ND,A8B-60-18,Nanmac,THERMOCOUPLE J TYP INCONEL .25""D,50,0,"67.04000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-72-24-ND,A8B-72-24,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"68.03000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-60-24-ND,A8B-60-24,Nanmac,THERMOCOUPLE J TYP INCONEL .25""D,50,0,"71.94000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/20009210.pdf,//media.digikey.com/photos/TE%20Connectivity/20009210-00.jpg,223-1930-ND,20009210-00,TE Connectivity Measurement Specialties,TYPE J THERMOCOUPLE,149,0,"79.72000","0","1","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/20009210.pdf,//media.digikey.com/photos/TE%20Connectivity/20009210-01.jpg,223-1931-ND,20009210-01,TE Connectivity Measurement Specialties,TYPE K THERMOCOUPLE,148,0,"79.72000","0","1","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/20009210.pdf,//media.digikey.com/photos/TE%20Connectivity/20009210-02.jpg,223-1932-ND,20009210-02,TE Connectivity Measurement Specialties,TYPE T THERMOCOUPLE,148,0,"79.72000","0","1","-","*","Active","-","-","-","-","-"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-21-J-ND,A5-21-J,Nanmac,THERMOCOUPLE J TYPE BAYONET SS30,50,0,"81.36000","0","1","Box","A5","Active","J - Type","-70°C ~ 400°C","3.000"" (76.20mm)","Grounded","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/20009209.pdf,//media.digikey.com/photos/TE%20Connectivity/20009209-00.jpg,223-1926-ND,20009209-00,TE Connectivity Measurement Specialties,"100 OHM RTD, 3 WIRE, CLASS A",96,0,"102.60000","0","1","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/20009209.pdf,//media.digikey.com/photos/TE%20Connectivity/20009209-01.jpg,223-1927-ND,20009209-01,TE Connectivity Measurement Specialties,"100 OHM RTD, 4 WIRE, CLASS A",149,0,"109.59000","0","1","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/20009209.pdf,//media.digikey.com/photos/TE%20Connectivity/20009209-02.jpg,223-1928-ND,20009209-02,TE Connectivity Measurement Specialties,"1000 OHM RTD, 3 WIRE, CLASS B",150,0,"114.68000","0","1","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/CTTS-186019-F02A.pdf,-,235-1620-ND,CTTS-186019-F02A,Amphenol Advanced Sensors,PT200 EXHAUST GAS HIGH TEMP RTD,98,0,"117.29000","0","1","-","-","Active","Thermistor","-40 ~ 850°C","7.87"" (200.00mm)","Non-Grounded","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/20009209.pdf,//media.digikey.com/photos/TE%20Connectivity/20009209-03.jpg,223-1929-ND,20009209-03,TE Connectivity Measurement Specialties,"1000 OHM RTD, 4 WIRE, CLASS B",150,0,"121.60000","0","1","-","*","Active","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/photos/Omron%20Auto/E52-CA1GTY.jpg,Z3795-ND,E52-CA1GTY 1M,Omron Automation and Safety,TEMPERATURE SENSOR,7,163,"64.26000","0","1","-","E52","Active","K - Type","0 ~ 300°C","3.281' (1m)","Grounded","Exposed Lead Wires, Crimping Terminals"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/E52-P6DY-2M.jpg,Z9382-ND,E52-P6DY 2M,Omron Automation and Safety,RTD 1/8 TREADED L=65MM 2M,2,0,"262.08000","0","1","-","E52","Active","Pt100","-50°C ~ 250°C","6.562' (2m)","3 Conductor System","Exposed Lead Wires"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7FTESS-ANDO-408-0000037%7FA%7Fpdf%7FEnglish%7FENG_DS_TESS-ANDO-408-0000037_A.pdf%7FR-10318-69,//media.digikey.com/Photos/TE%20Connectivity/R-10318-69.jpg,223-1630-ND,R-10318-69,TE Connectivity Measurement Specialties,THERMOCOUPLE T-TYPE 350C W-LEADS,3,0,"105.43000","0","1","-","-","Active","T - Type","-200°C ~ 350°C","-","-","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/photos/Omron%20Auto/E52-CA6DN.jpg,Z3793-ND,E52-CA6DN 4M,Omron Automation and Safety,TEMPERATURE SENSOR,2,0,"106.53000","0","1","-","E52","Active","K - Type","0 ~ 350°C","13.123' (4m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/photos/Omron%20Auto/E52-CA1DYM6.jpg,Z3797-ND,E52-CA1DYM6 1M,Omron Automation and Safety,TEMPERATURE SENSOR,5,14,"131.67000","0","1","-","E52","Active","K - Type","0 ~ 400°C","3.281' (1m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/photos/Omron%20Auto/E52-CA1DYM6.jpg,Z3796-ND,E52-CA1DYM6 4M,Omron Automation and Safety,TEMPERATURE SENSOR,3,10,"131.67000","0","1","-","E52","Active","K - Type","0 ~ 400°C","13.123' (4m)","Grounded","Exposed Lead Wires"
https://monnit.blob.core.windows.net/content/documents/datasheets/ALTA/ADS-060-Thermocouple-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-TS-TC-KT.jpg,1859-1073-ND,MNS2-9-W2-TS-TC-KT,Monnit Corporation,ALTA WIRELESS THERMOCOUPLE SENSO,3,0,"177.60000","0","1","-","-","Active","K - Type","-100°C ~ 400°C","5.020' (1.53m)","-","-"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8424-ND,E52-CA12AFD1S2 2M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA 2M C,3,0,"216.72000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","6.562' (2m)","Grounded","Exposed Lead Wires"
https://monnit.blob.core.windows.net/content/documents/datasheets/ALTA/ADS-060-Thermocouple-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-TS-TC-KT.jpg,1859-1074-ND,MNS2-9-IN-TS-TC-KT,Monnit Corporation,ALTA INDUSTRIAL WIRELESS THERMOC,9,0,"249.60000","0","1","-","-","Active","K - Type","-100°C ~ 400°C","5.020' (1.53m)","-","-"
http://sensing.honeywell.com/honeywell-sensing-temperature-probes-ltp-series-datasheet-32309592-e-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_LTPCTxA.jpg,480-6454-ND,LTPCTGA20MDBITX01,Honeywell Sensing and Productivity Solutions,TEMP PROBE,36,0,"12.98000","0","1","-","LTP","Active","Thermistor","-40 ~ 150°C","-","Non-Grounded","Connector"
http://sensing.honeywell.com/009036-1-en.pdf,-,480-6899-ND,ES110-0004,Honeywell Sensing and Productivity Solutions,TEMP PROBE AIR/GAS NTC,61,0,"25.21000","0","1","-","ES120","Active","Thermistor","-40 ~ 150°C","-","-","Connector"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/T200-C32-M14-C_Dwg.PDF,//media.digikey.com/Photos/Honeywell%20Photos/T200-C32-M14-C.jpg,480-6693-ND,T200-C32-M14-C,Honeywell Sensing and Productivity Solutions,TEMP PROBE IMMERSION NTC,10,0,"46.91000","0","1","-","-","Active","Thermistor","-40°C ~ 200°C","-","-","Connector"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8416-ND,E52-CA12AYD1S1 1M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA 1M C,2,0,"147.42000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","3.281' (1m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/photos/Omron%20Auto/E52-CA6F-N-4M.jpg,Z7652-ND,E52-CA6F-N 4M,Omron Automation and Safety,T-COUPLE K L=65MM 4M FLANGE,2,0,"161.28000","0","1","-","E52","Active","K - Type","0 ~ 350°C","13.123' (4m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8418-ND,E52-CA6AFD1S1 1M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA .5M,2,0,"164.43000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","3.281' (1m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8422-ND,E52-CA12AFD1S1 1M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA 1M C,2,0,"164.43000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","3.281' (1m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/photos/Omron%20Auto/E52-CA15AYD16%202M.jpg,Z3798-ND,E52-CA15AYD16 2M,Omron Automation and Safety,TEMPERATURE SENSOR,3,0,"171.36000","0","1","-","E52","Active","K - Type","0 ~ 400°C","6.562' (2m)","Non-Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8415-ND,E52-CA6AYD1S2 1M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA 1M C,2,0,"196.56000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","3.281' (1m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8423-ND,E52-CA12AFD1S2 1M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA 1M C,2,0,"201.60000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","3.281' (1m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8419-ND,E52-CA6AFD1S2 1M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA 1M C,2,0,"211.68000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","3.281' (1m)","Grounded","Exposed Lead Wires"
http://www.ia.omron.com/data_pdf/cat/e52_ds_e_21_5_csm227.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_E52.jpg,Z8420-ND,E52-CA6AFD1S2 2M,Omron Automation and Safety,THERMOCOUPLE K TYPE 1MM DIA 2M C,2,0,"221.76000","0","1","-","E52","Active","K - Type","0°C ~ 650°C","6.562' (2m)","Grounded","Exposed Lead Wires"
-,-,45-WTF083B001-02A0-ND,WTF083B001-02A0,Amphenol Advanced Sensors,SENSOR RTD 2.828KOHM PROBE,73,0,"11.37000","0","1","-","-","Active","Thermistor","-40 ~ 100°C","-","Non-Grounded","Connector"
-,//media.digikey.com/Photos/Amphenol%20Photos/GE-1711ATM.JPG,235-1617-ND,GE-1711ATM,Amphenol Advanced Sensors,ENGINE PROBE TEMP SENSOR BRASS,93,0,"11.43000","0","1","-","-","Active","-","-40 ~ 180°C","-","Non-Grounded","Connector"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/AAS-920-672B-Thermometrics-GE1711-1797-060217-web%20(4).pdf,//media.digikey.com/Photos/Amphenol%20Photos/GE-1711_A.jpg,235-1627-ND,GE-1711,Amphenol Advanced Sensors,ENGINE PROBE TEMP SENSOR BRASS,87,0,"16.88000","0","1","-","-","Active","-","-40 ~ 180°C","3.70"" (94.00mm)","Non-Grounded","Connector"
https://www.amphenol-sensors.com/en/component/edocman/415-thermometrics-engine-temperature-sensor-ets-ge-1711-ge-1797-datasheet/download?Itemid=8484%20%27,//media.digikey.com/Photos/Amphenol%20Photos/GE-1797ATM.jpg,235-1722-ND,GE-1797ATM,Amphenol Advanced Sensors,INDUSTRIAL TEMPERATURE SENSORS S,100,0,"17.86000","0","1","-","-","Active","-","-40 ~ 180°C","-","Non-Grounded","Connector"
https://www.sensata.com/sites/default/files/a/sensata-5024-0762-temperature-sensor-drawing.pdf,-,1861-1094-ND,5024-0762,Sensata Technologies,THERMOSTAT PROBE CONNECTOR,100,0,"23.50000","0","1","-","5024 EGR","Active","-","-55°C ~ 300°C","-","-","Connector"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-K-36-ND,A14B-1-30-K-36,Nanmac,THERMOCOUPLE K TYPE 30AWG WIREON,49,0,"23.76000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-K-48-ND,A14B-1-30-K-48,Nanmac,THERMOCOUPLE K TYPE 30AWG WIREON,50,0,"23.88000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-K-72-ND,A14B-1-30-K-72,Nanmac,THERMOCOUPLE K TYPE 30AWG WIREON,50,0,"24.09000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-J-36-ND,A14B-1-30-J-36,Nanmac,THERMOCOUPLE J TYPE 30AWG WIREON,50,0,"24.25000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-J-48-ND,A14B-1-30-J-48,Nanmac,THERMOCOUPLE J TYPE 30AWG WIREON,48,0,"24.50000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-K-120-ND,A14B-1-30-K-120,Nanmac,THERMOCOUPLE K TYPE 30AWG WIREON,50,0,"24.52000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-J-36-ND,A14B-1-24-J-36,Nanmac,THERMOCOUPLE J TYPE 24AWG WIREON,50,0,"24.56000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-K-36-ND,A14B-1-24-K-36,Nanmac,THERMOCOUPLE K TYPE 24AWG WIREON,50,0,"24.80000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-J-36-ND,A14B-1-20-J-36,Nanmac,THERMOCOUPLE J TYPE 20AWG WIREON,50,0,"24.90000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-J-48-ND,A14B-1-24-J-48,Nanmac,THERMOCOUPLE J TYPE 24AWG WIREON,50,0,"24.90000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-J-72-ND,A14B-1-30-J-72,Nanmac,THERMOCOUPLE J TYPE 30AWG WIREON,50,0,"25.01000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-K-36-ND,A14B-1-20-K-36,Nanmac,THERMOCOUPLE K TYPE 20AWG WIREON,50,0,"25.02000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-T-36-ND,A14B-1-20-T-36,Nanmac,THERMOCOUPLE T TYPE 20AWG WIREON,49,0,"25.07000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-K-48-ND,A14B-1-24-K-48,Nanmac,THERMOCOUPLE K TYPE 24AWG WIREON,50,0,"25.20000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-J-48-ND,A14B-1-20-J-48,Nanmac,THERMOCOUPLE J TYPE 20AWG WIREON,50,0,"25.35000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
