Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance @ 25°C","Resistance Tolerance","Operating Temperature","Power - Max","Mounting Type","Package / Case","Supplier Device Package"
-,-,B59300M1140B140Z15-ND,B59300M1140B140Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59300M1145B140-ND,B59300M1145B140,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59300M1145B140Z15-ND,B59300M1145B140Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1150B140-ND,B59300M1150B140,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1150B140Z15-ND,B59300M1150B140Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59300M1155B140-ND,B59300M1155B140,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1155B140Z15-ND,B59300M1155B140Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1160B140-ND,B59300M1160B140,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1160B140Z15-ND,B59300M1160B140Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1180B140-ND,B59300M1180B140,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1180B140Z15-ND,B59300M1180B140Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59300M1190A70Z-ND,B59300M1190A70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","-","-","-","-","-"
-,-,B59300M1190A70Z15-ND,B59300M1190A70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59300M1190A70Z5-ND,B59300M1190A70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59303M1110B70-ND,B59303M1110B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59303M1110B70Z-ND,B59303M1110B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59303M1110B70Z15-ND,B59303M1110B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59303M1110B70Z5-ND,B59303M1110B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59303M1120B70-ND,B59303M1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59303M1120B70Z15-ND,B59303M1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59303M1120B70Z5-ND,B59303M1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1140B70-ND,B59310U1140B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1140B70Z-ND,B59310U1140B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1140B70Z15-ND,B59310U1140B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1140B70Z5-ND,B59310U1140B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1150B70-ND,B59310U1150B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1150B70Z-ND,B59310U1150B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1150B70Z15-ND,B59310U1150B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1150B70Z5-ND,B59310U1150B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1160B70-ND,B59310U1160B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1160B70Z-ND,B59310U1160B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1160B70Z15-ND,B59310U1160B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1160B70Z5-ND,B59310U1160B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1180B70-ND,B59310U1180B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1180B70Z-ND,B59310U1180B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1180B70Z15-ND,B59310U1180B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59310U1180B70Z5-ND,B59310U1180B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59311U1110B70-ND,B59311U1110B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59311U1110B70Z-ND,B59311U1110B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59311U1110B70Z15-ND,B59311U1110B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59311U1110B70Z5-ND,B59311U1110B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1120B70-ND,B59312U1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1120B70Z15-ND,B59312U1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1120B70Z5-ND,B59312U1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1130B70-ND,B59312U1130B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1130B70Z15-ND,B59312U1130B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1130B70Z5-ND,B59312U1130B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1140B70-ND,B59312U1140B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1140B70Z-ND,B59312U1140B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1140B70Z15-ND,B59312U1140B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1140B70Z5-ND,B59312U1140B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1150B70-ND,B59312U1150B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1150B70Z-ND,B59312U1150B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1150B70Z15-ND,B59312U1150B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1150B70Z5-ND,B59312U1150B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1160B70-ND,B59312U1160B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1160B70Z-ND,B59312U1160B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1160B70Z15-ND,B59312U1160B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59312U1160B70Z5-ND,B59312U1160B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1130B70-ND,B59313U1130B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1130B70Z15-ND,B59313U1130B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1130B70Z5-ND,B59313U1130B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1140B70-ND,B59313U1140B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1140B70Z-ND,B59313U1140B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1140B70Z15-ND,B59313U1140B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1140B70Z5-ND,B59313U1140B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1150B70-ND,B59313U1150B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1150B70Z-ND,B59313U1150B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1150B70Z15-ND,B59313U1150B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1150B70Z5-ND,B59313U1150B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1160B70-ND,B59313U1160B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1160B70Z-ND,B59313U1160B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1160B70Z15-ND,B59313U1160B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1160B70Z5-ND,B59313U1160B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1180B70-ND,B59313U1180B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1180B70Z-ND,B59313U1180B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1180B70Z15-ND,B59313U1180B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59313U1180B70Z5-ND,B59313U1180B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1140B70-ND,B59314U1140B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1140B70Z-ND,B59314U1140B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1140B70Z15-ND,B59314U1140B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1140B70Z5-ND,B59314U1140B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1160B70-ND,B59314U1160B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1160B70Z-ND,B59314U1160B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1160B70Z15-ND,B59314U1160B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1160B70Z5-ND,B59314U1160B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1180B70-ND,B59314U1180B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1180B70Z-ND,B59314U1180B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1180B70Z15-ND,B59314U1180B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59314U1180B70Z5-ND,B59314U1180B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59315U1110B70-ND,B59315U1110B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59315U1110B70Z15-ND,B59315U1110B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59315U1110B70Z5-ND,B59315U1110B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59316U1120B70-ND,B59316U1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59316U1120B70Z15-ND,B59316U1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59316U1120B70Z5-ND,B59316U1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59380S1120B54-ND,B59380S1120B54,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59380S1120B54Z-ND,B59380S1120B54Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59380S1120B54Z15-ND,B59380S1120B54Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59380S1120B54Z5-ND,B59380S1120B54Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59407B30A40-ND,B59407B30A40,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59407B30A40Z-ND,B59407B30A40Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59407B30A40Z15-ND,B59407B30A40Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59407B30A40Z5-ND,B59407B30A40Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59450T1120A62Z-ND,B59450T1120A62Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","50 Ohms","-","-","-","-","-","-"
-,-,B59450T1120A62Z15-ND,B59450T1120A62Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","50 Ohms","-","-20°C ~ 125°C","-","Surface Mount","8-SMD","-"
-,-,B59450T1120A62Z5-ND,B59450T1120A62Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","50 Ohms","-","-","-","-","-","-"
-,-,B59509T1120A62Z-ND,B59509T1120A62Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","9 Ohms","-","-","-","-","-","-"
-,-,B59509T1120A62Z15-ND,B59509T1120A62Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","9 Ohms","-","-","-","-","-","-"
-,-,B59509T1120A62Z5-ND,B59509T1120A62Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","9 Ohms","-","-","-","-","-","-"
-,-,B59510T1120A62Z-ND,B59510T1120A62Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","10 Ohms","-","-","-","-","-","-"
-,-,B59510T1120A62Z15-ND,B59510T1120A62Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","10 Ohms","-","-20°C ~ 125°C","-","Surface Mount","Bead with Terminal","4-SMD"
-,-,B59510T1120A62Z5-ND,B59510T1120A62Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","10 Ohms","-","-","-","-","-","-"
-,-,B59535T1120A262Z-ND,B59535T1120A262Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","35 Ohms","-","-","-","-","-","-"
-,-,B59535T1120A262Z15-ND,B59535T1120A262Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","35 Ohms","-","-","-","-","-","-"
-,-,B59535T1120A262Z5-ND,B59535T1120A262Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","35 Ohms","-","-","-","-","-","-"
-,-,B59535T1120A62-ND,B59535T1120A62,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","35 Ohms","-","-","-","-","-","-"
-,-,B59535T1120A62Z-ND,B59535T1120A62Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","35 Ohms","-","-","-","-","-","-"
-,-,B59535T1120A62Z15-ND,B59535T1120A62Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","35 Ohms","-","-","-","-","-","-"
-,-,B59535T1120A62Z5-ND,B59535T1120A62Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","35 Ohms","-","-","-","-","-","-"
-,-,B59536A135A20V1-ND,B59536A135A20V1,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59536A135A20V60-ND,B59536A135A20V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59536A135A20V61-ND,B59536A135A20V61,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59536A135A20Z11-ND,B59536A135A20Z11,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59536A135A20Z15-ND,B59536A135A20Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59546A135A20V1-ND,B59546A135A20V1,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59546A135A20V2-ND,B59546A135A20V2,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59546A135A20V60-ND,B59546A135A20V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59546A135A20V61-ND,B59546A135A20V61,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59546A135A20V62-ND,B59546A135A20V62,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59546A135A20Z11-ND,B59546A135A20Z11,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59546A135A20Z12-ND,B59546A135A20Z12,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","±20%","5°C ~ 80°C","-","Surface Mount","-","-"
-,-,B59546A135A20Z13-ND,B59546A135A20Z13,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","±20%","5°C ~ 80°C","-","Surface Mount","-","-"
-,-,B59546A135A20Z15-ND,B59546A135A20Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59546A135A20Z21-ND,B59546A135A20Z21,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59546","Obsolete","4.7 Ohms","-","-","-","-","-","-"
-,-,B59548A135A20V1-ND,B59548A135A20V1,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59548","Obsolete","6.8 Ohms","-","-","-","-","-","-"
-,-,B59548A135A20V60-ND,B59548A135A20V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59548","Obsolete","6.8 Ohms","-","-","-","-","-","-"
-,-,B59548A135A20V61-ND,B59548A135A20V61,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59548","Obsolete","6.8 Ohms","±20%","5°C ~ 80°C","-","Surface Mount","-","-"
-,-,B59548A135A20Z11-ND,B59548A135A20Z11,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59548","Obsolete","6.8 Ohms","-","-","-","-","-","-"
-,-,B59548A135A20Z15-ND,B59548A135A20Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59548","Obsolete","6.8 Ohms","±20%","5°C ~ 80°C","-","Surface Mount","-","-"
-,-,B59550A135A20V1-ND,B59550A135A20V1,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59550","Obsolete","33 Ohms","-","-","-","-","-","-"
-,-,B59550A135A20V2-ND,B59550A135A20V2,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59550","Obsolete","33 Ohms","±20%","5°C ~ 80°C","-","Surface Mount","-","-"
-,-,B59550A135A20V60-ND,B59550A135A20V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59550","Obsolete","33 Ohms","±20%","5°C ~ 80°C","-","Surface Mount","-","-"
-,-,B59550A135A20V61-ND,B59550A135A20V61,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","B59550","Obsolete","33 Ohms","-","-","-","-","-","-"
